Model,Series,Simplex_Duplex,Pump_Price,TEFC_AC_Price,XPFC_AC_Price,TEFC_DC_Price,XPFC_DC_Price,GPH_60Hz,GPH_50Hz,LPH_60Hz,LPH_50Hz,Max_Pressure_PSI,Max_Pressure_Bar,Max_Pressure_PSI_High_Pressure_Adder,Max_Pressure_Bar_High_Pressure_Adder,High_Pressure_Adder_Price,Max_SPM,Viton,Hypalon,EPDM,Liquid_End_Material,Conductive_Leak_Detection_Price_Adder,Vacuum_Leak_Detection_Price_Adder,Flange_Size,Ball_Size,Motor_HP_AC,Motor_HP_AC_High_Pressure,Motor_HP_DC_TEFC,Motor_HP_DC_XPFC,Liq_Inlet,Liq_Outlet,Spare_Parts_Kit_Model,Spare_Parts_Kit_Price,Spare_Parts_Kit_Info,Back_Pressure_Valve_150,Back_Pressure_Valve_750,Connection_Size,Pressure_Relief_Valve_150,Pressure_Relief_Valve_750,Port,Pulsation_Dampener,Calibration_Column,Calibration_Column_Info,Pressure_Gauge,Pressure_Gauge_Info,ECCA_Price,VFD_Price
GNIT2488-0501H,Series 4000,Simplex,49542.9,3146.714286,7237.442857,C/F,C/F,609,507.5,2305.32,1921.1,295,20,0,0,0,88,2796,2634,2634,Alloy 20,2940,5376,C/F,"3-1/2""",10,0,0,0,"4"" MNPT","4"" MNPT",4021-32HC20,5969.535,"Diaphragm, O-Rings, Disc valves assembly, Disc valve bushings, Disc valve Springs, and hydraulic oil.",0,0,"4"" MNPT",0,0,,0,7452,"PVDF, 20000 ml (320 GPH)",0,"Pressure gauge Seal with a gauge, wetted material in Alloy 20, Max Pressure up to 300 PSI, with 1/2"" FNPT connection size. ",6672,1710
GNIT2488-0601H,Series 4000,Simplex,65682.5,3146.714286,7237.442857,C/F,C/F,609,507.5,2305.32,1921.1,295,20,0,0,0,88,2796,2634,2634,Hast. C,2940,5376,C/F,"3-1/2""",10,0,0,0,"4"" MNPT","4"" MNPT",4021-32HHC,6658.3275,"Diaphragm, O-Rings, Disc valves assembly, Disc valve bushings, Disc valve Springs, and hydraulic oil.",0,0,"4"" MNPT",0,0,,0,7452,"PVDF, 20000 ml (320 GPH)",0,"Pressure gauge Seal with a gauge, wetted material in Hast C, Max Pressure up to 300 PSI, with 1/2"" FNPT connection size. ",6672,1710
GNIT2488-0801H,Series 4000,Simplex,39130.35,3146.714286,7237.442857,C/F,C/F,609,507.5,2305.32,1921.1,150,10,0,0,0,88,0,0,0,PVC,2940,5376,C/F,"3-1/2""",10,0,0,0,"4"" MNPT","4"" MNPT",C/F,0,C/F,0,0,"4"" MNPT",0,0,,0,884.58,"PVC, 20000 ml (320 GPH)",199.824,"Pressure gauge Isolator with a gauge, wetted material in PVC, Max Pressure up to 200 PSI, with 1/2"" FNPT connection size. ",6672,1710
GNIT2488-0A01H,Series 4000,Simplex,51428.3,3146.714286,7237.442857,C/F,C/F,609,507.5,2305.32,1921.1,150,10,0,0,0,88,0,0,0,PVDF,2940,5376,C/F,"3-1/2""",10,0,0,0,"4"" MNPT","4"" MNPT",C/F,0,C/F,0,0,"4"" MNPT",0,0,,0,7452,"PVDF, 20000 ml (320 GPH)",358.8,"Pressure gauge lsolator with a gauge, wetted material in PVDF, Max Pressure up to 200 PSI, with 1/2"" FNPT connection size. ",6672,1710
GNIT3214-0401H,Series 4000,Simplex,37696.05,3146.714286,7237.442857,C/F,C/F,1765,1470.83,6681.25,5567.71,160,11,0,0,0,140,2796,2634,2634,316SS,2940,5376,"4""","3-1/2""",10,0,0,0,"4"" MNPT","4"" MNPT",4021-32H316,4591.95,"Diaphragm, O-Rings, Disc valves assembly, Disc valve bushings, Disc valve Springs, and hydraulic oil.",0,0,"4"" MNPT",0,0,,8895.6,884.58,"PVC, 20000 ml (320 GPH)",289.248,"Pressure gauge Seal with a gauge, wetted material in 316SS, Max Pressure up to 300 PSI, with 1/2"" FNPT connection size. ",6672,1710
GNIT3214-0501H,Series 4000,Simplex,49542.9,3146.714286,7237.442857,C/F,C/F,1765,1470.83,6681.25,5567.71,160,11,0,0,0,140,2796,2634,2634,Alloy 20,2940,5376,C/F,"3-1/2""",10,0,0,0,"4"" MNPT","4"" MNPT",4021-32HC20,5969.535,"Diaphragm, O-Rings, Disc valves assembly, Disc valve bushings, Disc valve Springs, and hydraulic oil.",0,0,"4"" MNPT",0,0,,0,7452,"PVDF, 20000 ml (320 GPH)",0,"Pressure gauge Seal with a gauge, wetted material in Alloy 20, Max Pressure up to 300 PSI, with 1/2"" FNPT connection size. ",6672,1710
GNIT3214-0601H,Series 4000,Simplex,65682.5,3146.714286,7237.442857,C/F,C/F,1765,1470.83,6681.25,5567.71,160,11,0,0,0,140,2796,2634,2634,Hast. C,2940,5376,C/F,"3-1/2""",10,0,0,0,"4"" MNPT","4"" MNPT",4021-32HHC,6658.3275,"Diaphragm, O-Rings, Disc valves assembly, Disc valve bushings, Disc valve Springs, and hydraulic oil.",0,0,"4"" MNPT",0,0,,0,7452,"PVDF, 20000 ml (320 GPH)",0,"Pressure gauge Seal with a gauge, wetted material in Hast C, Max Pressure up to 300 PSI, with 1/2"" FNPT connection size. ",6672,1710
GNIT3214-0801H,Series 4000,Simplex,39130.35,3146.714286,7237.442857,C/F,C/F,1765,1470.83,6681.25,5567.71,150,10,0,0,0,140,0,0,0,PVC,2940,5376,C/F,"3-1/2""",10,0,0,0,"4"" MNPT","4"" MNPT",C/F,0,C/F,0,0,"4"" MNPT",0,0,,0,884.58,"PVC, 20000 ml (320 GPH)",199.824,"Pressure gauge Isolator with a gauge, wetted material in PVC, Max Pressure up to 200 PSI, with 1/2"" FNPT connection size. ",6672,1710
GNIT3214-0A01H,Series 4000,Simplex,51428.3,3146.714286,7237.442857,C/F,C/F,1765,1470.83,6681.25,5567.71,150,10,0,0,0,140,0,0,0,PVDF,2940,5376,C/F,"3-1/2""",10,0,0,0,"4"" MNPT","4"" MNPT",C/F,0,C/F,0,0,"4"" MNPT",0,0,,0,7452,"PVDF, 20000 ml (320 GPH)",358.8,"Pressure gauge lsolator with a gauge, wetted material in PVDF, Max Pressure up to 200 PSI, with 1/2"" FNPT connection size. ",6672,1710
GNIT3244-0401H,Series 4000,Simplex,37696.05,3146.714286,7237.442857,C/F,C/F,554,461.67,2097.12,1747.6,160,11,0,0,0,44,2796,2634,2634,316SS,2940,5376,"4""","3-1/2""",10,0,0,0,"4"" MNPT","4"" MNPT",4021-32H316,4591.95,"Diaphragm, O-Rings, Disc valves assembly, Disc valve bushings, Disc valve Springs, and hydraulic oil.",0,0,"4"" MNPT",0,0,,0,884.58,"PVC, 20000 ml (320 GPH)",289.248,"Pressure gauge Seal with a gauge, wetted material in 316SS, Max Pressure up to 300 PSI, with 1/2"" FNPT connection size. ",6672,1710
GNIT3244-0501H,Series 4000,Simplex,49542.9,3146.714286,7237.442857,C/F,C/F,554,461.67,2097.12,1747.6,160,11,0,0,0,44,2796,2634,2634,Alloy 20,2940,5376,C/F,"3-1/2""",10,0,0,0,"4"" MNPT","4"" MNPT",4021-32HC20,5969.535,"Diaphragm, O-Rings, Disc valves assembly, Disc valve bushings, Disc valve Springs, and hydraulic oil.",0,0,"4"" MNPT",0,0,,0,7452,"PVDF, 20000 ml (320 GPH)",0,"Pressure gauge Seal with a gauge, wetted material in Alloy 20, Max Pressure up to 300 PSI, with 1/2"" FNPT connection size. ",6672,1710
GNIT3244-0601H,Series 4000,Simplex,65682.5,3146.714286,7237.442857,C/F,C/F,554,461.67,2097.12,1747.6,160,11,0,0,0,44,2796,2634,2634,Hast. C,2940,5376,C/F,"3-1/2""",10,0,0,0,"4"" MNPT","4"" MNPT",4021-32HHC,6658.3275,"Diaphragm, O-Rings, Disc valves assembly, Disc valve bushings, Disc valve Springs, and hydraulic oil.",0,0,"4"" MNPT",0,0,,0,7452,"PVDF, 20000 ml (320 GPH)",0,"Pressure gauge Seal with a gauge, wetted material in Hast C, Max Pressure up to 300 PSI, with 1/2"" FNPT connection size. ",6672,1710
GNIT3244-0801H,Series 4000,Simplex,39130.35,3146.714286,7237.442857,C/F,C/F,554,461.67,2097.12,1747.6,150,10,0,0,0,44,0,0,0,PVC,2940,5376,C/F,"3-1/2""",10,0,0,0,"4"" MNPT","4"" MNPT",C/F,0,C/F,0,0,"4"" MNPT",0,0,,0,884.58,"PVC, 20000 ml (320 GPH)",199.824,"Pressure gauge Isolator with a gauge, wetted material in PVC, Max Pressure up to 200 PSI, with 1/2"" FNPT connection size. ",6672,1710
GNIT3244-0A01H,Series 4000,Simplex,51428.3,3146.714286,7237.442857,C/F,C/F,554,461.67,2097.12,1747.6,150,10,0,0,0,44,0,0,0,PVDF,2940,5376,C/F,"3-1/2""",10,0,0,0,"4"" MNPT","4"" MNPT",C/F,0,C/F,0,0,"4"" MNPT",0,0,,0,7452,"PVDF, 20000 ml (320 GPH)",358.8,"Pressure gauge lsolator with a gauge, wetted material in PVDF, Max Pressure up to 200 PSI, with 1/2"" FNPT connection size. ",6672,1710
GNIT3270-0401H,Series 4000,Simplex,37696.05,3146.714286,7237.442857,C/F,C/F,882,735,3338.73,2782.28,160,11,0,0,0,70,2796,2634,2634,316SS,2940,5376,"4""","3-1/2""",10,0,0,0,"4"" MNPT","4"" MNPT",4021-32H316,4591.95,"Diaphragm, O-Rings, Disc valves assembly, Disc valve bushings, Disc valve Springs, and hydraulic oil.",0,0,"4"" MNPT",0,0,,0,884.58,"PVC, 20000 ml (320 GPH)",289.248,"Pressure gauge Seal with a gauge, wetted material in 316SS, Max Pressure up to 300 PSI, with 1/2"" FNPT connection size. ",6672,1710
GNIT3270-0501H,Series 4000,Simplex,49542.9,3146.714286,7237.442857,C/F,C/F,882,735,3338.73,2782.28,160,11,0,0,0,70,2796,2634,2634,Alloy 20,2940,5376,C/F,"3-1/2""",10,0,0,0,"4"" MNPT","4"" MNPT",4021-32HC20,5969.535,"Diaphragm, O-Rings, Disc valves assembly, Disc valve bushings, Disc valve Springs, and hydraulic oil.",0,0,"4"" MNPT",0,0,,0,7452,"PVDF, 20000 ml (320 GPH)",0,"Pressure gauge Seal with a gauge, wetted material in Alloy 20, Max Pressure up to 300 PSI, with 1/2"" FNPT connection size. ",6672,1710
GNIT3270-0601H,Series 4000,Simplex,65682.5,3146.714286,7237.442857,C/F,C/F,882,735,3338.73,2782.28,160,11,0,0,0,70,2796,2634,2634,Hast. C,2940,5376,C/F,"3-1/2""",10,0,0,0,"4"" MNPT","4"" MNPT",4021-32HHC,6658.3275,"Diaphragm, O-Rings, Disc valves assembly, Disc valve bushings, Disc valve Springs, and hydraulic oil.",0,0,"4"" MNPT",0,0,,0,7452,"PVDF, 20000 ml (320 GPH)",0,"Pressure gauge Seal with a gauge, wetted material in Hast C, Max Pressure up to 300 PSI, with 1/2"" FNPT connection size. ",6672,1710
GNIT3270-0801H,Series 4000,Simplex,39130.35,3146.714286,7237.442857,C/F,C/F,882,735,3338.73,2782.28,150,10,0,0,0,70,0,0,0,PVC,2940,5376,C/F,"3-1/2""",10,0,0,0,"4"" MNPT","4"" MNPT",C/F,0,C/F,0,0,"4"" MNPT",0,0,,0,884.58,"PVC, 20000 ml (320 GPH)",199.824,"Pressure gauge Isolator with a gauge, wetted material in PVC, Max Pressure up to 200 PSI, with 1/2"" FNPT connection size. ",6672,1710
GNIT3270-0A01H,Series 4000,Simplex,51428.3,3146.714286,7237.442857,C/F,C/F,882,735,3338.73,2782.28,150,10,0,0,0,70,0,0,0,PVDF,2940,5376,C/F,"3-1/2""",10,0,0,0,"4"" MNPT","4"" MNPT",C/F,0,C/F,0,0,"4"" MNPT",0,0,,0,7452,"PVDF, 20000 ml (320 GPH)",358.8,"Pressure gauge lsolator with a gauge, wetted material in PVDF, Max Pressure up to 200 PSI, with 1/2"" FNPT connection size. ",6672,1710
GNIT3288-0401H,Series 4000,Simplex,37696.05,3146.714286,7237.442857,C/F,C/F,1109,924.17,4198.02,3498.35,160,11,0,0,0,88,2796,2634,2634,316SS,2940,5376,"4""","3-1/2""",10,0,0,0,"4"" MNPT","4"" MNPT",4021-32H316,4591.95,"Diaphragm, O-Rings, Disc valves assembly, Disc valve bushings, Disc valve Springs, and hydraulic oil.",0,0,"4"" MNPT",0,0,,0,884.58,"PVC, 20000 ml (320 GPH)",289.248,"Pressure gauge Seal with a gauge, wetted material in 316SS, Max Pressure up to 300 PSI, with 1/2"" FNPT connection size. ",6672,1710
GNIT3288-0501H,Series 4000,Simplex,49542.9,3146.714286,7237.442857,C/F,C/F,1109,924.17,4198.02,3498.35,160,11,0,0,0,88,2796,2634,2634,Alloy 20,2940,5376,C/F,"3-1/2""",10,0,0,0,"4"" MNPT","4"" MNPT",4021-32HC20,5969.535,"Diaphragm, O-Rings, Disc valves assembly, Disc valve bushings, Disc valve Springs, and hydraulic oil.",0,0,"4"" MNPT",0,0,,0,7452,"PVDF, 20000 ml (320 GPH)",0,"Pressure gauge Seal with a gauge, wetted material in Alloy 20, Max Pressure up to 300 PSI, with 1/2"" FNPT connection size. ",6672,1710
GNIT3288-0601H,Series 4000,Simplex,65682.5,3146.714286,7237.442857,C/F,C/F,1109,924.17,4198.02,3498.35,160,11,0,0,0,88,2796,2634,2634,Hast. C,2940,5376,C/F,"3-1/2""",10,0,0,0,"4"" MNPT","4"" MNPT",4021-32HHC,6658.3275,"Diaphragm, O-Rings, Disc valves assembly, Disc valve bushings, Disc valve Springs, and hydraulic oil.",0,0,"4"" MNPT",0,0,,0,7452,"PVDF, 20000 ml (320 GPH)",0,"Pressure gauge Seal with a gauge, wetted material in Hast C, Max Pressure up to 300 PSI, with 1/2"" FNPT connection size. ",6672,1710
GNIT3288-0801H,Series 4000,Simplex,39130.35,3146.714286,7237.442857,C/F,C/F,1109,924.17,4198.02,3498.35,150,10,0,0,0,88,0,0,0,PVC,2940,5376,C/F,"3-1/2""",10,0,0,0,"4"" MNPT","4"" MNPT",C/F,0,C/F,0,0,"4"" MNPT",0,0,,0,884.58,"PVC, 20000 ml (320 GPH)",199.824,"Pressure gauge Isolator with a gauge, wetted material in PVC, Max Pressure up to 200 PSI, with 1/2"" FNPT connection size. ",6672,1710
GNIT3288-0A01H,Series 4000,Simplex,51428.3,3146.714286,7237.442857,C/F,C/F,1109,924.17,4198.02,3498.35,150,10,0,0,0,88,0,0,0,PVDF,2940,5376,C/F,"3-1/2""",10,0,0,0,"4"" MNPT","4"" MNPT",C/F,0,C/F,0,0,"4"" MNPT",0,0,,0,7452,"PVDF, 20000 ml (320 GPH)",358.8,"Pressure gauge lsolator with a gauge, wetted material in PVDF, Max Pressure up to 200 PSI, with 1/2"" FNPT connection size. ",6672,1710
GNIT0714-0402A,Series 4000,Duplex,55626.9,2064.25,4747.775,C/F,C/F,144,120,545.1,454.25,370,26,3500,241,C/F,140,5592,5268,5268,316SS,5880,9588,"1-1/2""","1-1/4""",5,7.5,0,0,"1-1/2"" MNPT","1-1/2"" MNPT",4021-30D316DUP,7711.44,"Diaphragms, O-Rings, Disc valves assembly, Disc valve bushings, Disc valve Springs, and hydraulic oil.",2118.3,1134.72,"1-1/2"" FNPT",2118.576,1134.72,3-Port,1944,442.98,"PVC, 10000 ml (160 GPH)",289.248,"Pressure gauge Seal with a gauge, wetted material in 316SS, Max Pressure up to 300 PSI, with 1/2"" FNPT connection size. ",6672,1710
GNIT0714-0502A,Series 4000,Duplex,73110.4,2064.25,4747.775,C/F,C/F,144,120,545.1,454.25,370,26,3500,241,C/F,140,5592,5268,5268,Alloy 20,5880,9588,C/F,"1-1/4""",5,7.5,0,0,"1-1/2"" MNPT","1-1/2"" MNPT",4021-30DC20DUP,10024.872,"Diaphragms, O-Rings, Disc valves assembly, Disc valve bushings, Disc valve Springs, and hydraulic oil.",5994.72,2131.2,"1-1/2"" FNPT",5994.72,2131.2,3-Port,0,4119.3,"PTFE, 10000 ml (160 GPH)",0,"Pressure gauge Seal with a gauge, wetted material in Alloy 20, Max Pressure up to 300 PSI, with 1/2"" FNPT connection size. ",6672,1710
GNIT0714-0602A,Series 4000,Duplex,96926.25,2064.25,4747.775,C/F,C/F,144,120,545.1,454.25,370,26,3500,241,C/F,140,5592,5268,5268,Hast. C,5880,9588,C/F,"1-1/4""",5,7.5,0,0,"1-1/2"" MNPT","1-1/2"" MNPT",4021-30DHCDUP,11181.588,"Diaphragms, O-Rings, Disc valves assembly, Disc valve bushings, Disc valve Springs, and hydraulic oil.",7429.92,2822.4,"1-1/2"" FNPT",7429.92,2822.4,3-Port,0,4119.3,"PTFE, 10000 ml (160 GPH)",0,"Pressure gauge Seal with a gauge, wetted material in Hast C, Max Pressure up to 300 PSI, with 1/2"" FNPT connection size. ",6672,1710
GNIT0714-0802A,Series 4000,Duplex,55626.9,2064.25,4747.775,C/F,C/F,144,120,545.1,454.25,150,10,0,0,C/F,140,0,0,0,PVC,5880,9588,C/F,"1-1/4""",5,0,0,0,"1-1/4"" FNPT","1-1/4"" FNPT",C/F,0,C/F,1002.432,0,"1-1/2"" FNPT",1133.808,0,3-Port,878.4,442.98,"PVC, 10000 ml (160 GPH)",199.824,"Pressure gauge Isolator with a gauge, wetted material in PVC, Max Pressure up to 200 PSI, with 1/2"" FNPT connection size. ",6672,1710
GNIT0714-0A02A,Series 4000,Duplex,73110.4,2064.25,4747.775,C/F,C/F,144,120,545.1,454.25,150,10,0,0,C/F,140,0,0,0,PVDF,5880,9588,C/F,"1-1/4""",5,0,0,0,"1-1/4"" FNPT","1-1/4"" FNPT",C/F,0,C/F,2355.936,0,"1-1/2"" FNPT",2445.36,0,3-Port,3734.4,5237.1,"PVDF, 10000 ml (160 GPH)",358.8,"Pressure gauge lsolator with a gauge, wetted material in PVDF, Max Pressure up to 200 PSI, with 1/2"" FNPT connection size. ",6672,1710
GNIT0744-0402A,Series 4000,Duplex,55626.9,2064.25,4747.775,C/F,C/F,45.2,37.67,171.1,142.58,370,26,3500,241,C/F,44,5592,5268,5268,316SS,5880,9588,"1-1/2""","1-1/4""",5,7.5,0,0,"1-1/2"" MNPT","1-1/2"" MNPT",4021-30D316DUP,7711.44,"Diaphragms, O-Rings, Disc valves assembly, Disc valve bushings, Disc valve Springs, and hydraulic oil.",2118.3,1134.72,"1-1/2"" FNPT",2118.576,1134.72,3-Port,1944,304.98,"PVC, 4000 ml (64 GPH)",289.248,"Pressure gauge Seal with a gauge, wetted material in 316SS, Max Pressure up to 300 PSI, with 1/2"" FNPT connection size. ",6672,1710
GNIT0744-0502A,Series 4000,Duplex,73110.4,2064.25,4747.775,C/F,C/F,45.2,37.67,171.1,142.58,370,26,3500,241,C/F,44,5592,5268,5268,Alloy 20,5880,9588,C/F,"1-1/4""",5,7.5,0,0,"1-1/2"" MNPT","1-1/2"" MNPT",4021-30DC20DUP,10024.872,"Diaphragms, O-Rings, Disc valves assembly, Disc valve bushings, Disc valve Springs, and hydraulic oil.",5994.72,2131.2,"1-1/2"" FNPT",5994.72,2131.2,3-Port,0,2939.4,"PTFE, 4000 ml (64 GPH)",0,"Pressure gauge Seal with a gauge, wetted material in Alloy 20, Max Pressure up to 300 PSI, with 1/2"" FNPT connection size. ",6672,1710
GNIT0744-0602A,Series 4000,Duplex,96926.25,2064.25,4747.775,C/F,C/F,45.2,37.67,171.1,142.58,370,26,3500,241,C/F,44,5592,5268,5268,Hast. C,5880,9588,C/F,"1-1/4""",5,7.5,0,0,"1-1/2"" MNPT","1-1/2"" MNPT",4021-30DHCDUP,11181.588,"Diaphragms, O-Rings, Disc valves assembly, Disc valve bushings, Disc valve Springs, and hydraulic oil.",7429.92,2822.4,"1-1/2"" FNPT",7429.92,2822.4,3-Port,0,2939.4,"PTFE, 4000 ml (64 GPH)",0,"Pressure gauge Seal with a gauge, wetted material in Hast C, Max Pressure up to 300 PSI, with 1/2"" FNPT connection size. ",6672,1710
GNIT0744-0802A,Series 4000,Duplex,55626.9,2064.25,4747.775,C/F,C/F,45.2,37.67,171.1,142.58,150,10,0,0,C/F,44,0,0,0,PVC,5880,9588,C/F,"1-1/4""",5,0,0,0,"1-1/4"" FNPT","1-1/4"" FNPT",C/F,0,C/F,1002.432,0,"1-1/2"" FNPT",1133.808,0,3-Port,878.4,304.98,"PVC, 4000 ml (64 GPH)",199.824,"Pressure gauge Isolator with a gauge, wetted material in PVC, Max Pressure up to 200 PSI, with 1/2"" FNPT connection size. ",6672,1710
GNIT0744-0A02A,Series 4000,Duplex,73110.4,2064.25,4747.775,C/F,C/F,45.2,37.67,171.1,142.58,150,10,0,0,C/F,44,0,0,0,PVDF,5880,9588,C/F,"1-1/4""",5,0,0,0,"1-1/4"" FNPT","1-1/4"" FNPT",C/F,0,C/F,2355.936,0,"1-1/2"" FNPT",2445.36,0,3-Port,3734.4,2260.44,"PVDF, 4000 ml (64 GPH)",358.8,"Pressure gauge lsolator with a gauge, wetted material in PVDF, Max Pressure up to 200 PSI, with 1/2"" FNPT connection size. ",6672,1710
GNIT0770-0402A,Series 4000,Duplex,55626.9,2064.25,4747.775,C/F,C/F,72,60,272.55,227.12,370,26,3500,241,C/F,70,5592,5268,5268,316SS,5880,9588,"1-1/2""","1-1/4""",5,7.5,0,0,"1-1/2"" MNPT","1-1/2"" MNPT",4021-30D316DUP,7711.44,"Diaphragms, O-Rings, Disc valves assembly, Disc valve bushings, Disc valve Springs, and hydraulic oil.",2118.3,1134.72,"1-1/2"" FNPT",2118.576,1134.72,3-Port,1944,304.98,"PVC, 4000 ml (64 GPH)",289.248,"Pressure gauge Seal with a gauge, wetted material in 316SS, Max Pressure up to 300 PSI, with 1/2"" FNPT connection size. ",6672,1710
GNIT0770-0502A,Series 4000,Duplex,73110.4,2064.25,4747.775,C/F,C/F,72,60,272.55,227.12,370,26,3500,241,C/F,70,5592,5268,5268,Alloy 20,5880,9588,C/F,"1-1/4""",5,7.5,0,0,"1-1/2"" MNPT","1-1/2"" MNPT",4021-30DC20DUP,10024.872,"Diaphragms, O-Rings, Disc valves assembly, Disc valve bushings, Disc valve Springs, and hydraulic oil.",5994.72,2131.2,"1-1/2"" FNPT",5994.72,2131.2,3-Port,0,2939.4,"PTFE, 4000 ml (64 GPH)",0,"Pressure gauge Seal with a gauge, wetted material in Alloy 20, Max Pressure up to 300 PSI, with 1/2"" FNPT connection size. ",6672,1710
GNIT0770-0602A,Series 4000,Duplex,96926.25,2064.25,4747.775,C/F,C/F,72,60,272.55,227.12,370,26,3500,241,C/F,70,5592,5268,5268,Hast. C,5880,9588,C/F,"1-1/4""",5,7.5,0,0,"1-1/2"" MNPT","1-1/2"" MNPT",4021-30DHCDUP,11181.588,"Diaphragms, O-Rings, Disc valves assembly, Disc valve bushings, Disc valve Springs, and hydraulic oil.",7429.92,2822.4,"1-1/2"" FNPT",7429.92,2822.4,3-Port,0,2939.4,"PTFE, 4000 ml (64 GPH)",0,"Pressure gauge Seal with a gauge, wetted material in Hast C, Max Pressure up to 300 PSI, with 1/2"" FNPT connection size. ",6672,1710
GNIT0770-0802A,Series 4000,Duplex,55626.9,2064.25,4747.775,C/F,C/F,72,60,272.55,227.12,150,10,0,0,C/F,70,0,0,0,PVC,5880,9588,C/F,"1-1/4""",5,0,0,0,"1-1/4"" FNPT","1-1/4"" FNPT",C/F,0,C/F,1002.432,0,"1-1/2"" FNPT",1133.808,0,3-Port,878.4,304.98,"PVC, 4000 ml (64 GPH)",199.824,"Pressure gauge Isolator with a gauge, wetted material in PVC, Max Pressure up to 200 PSI, with 1/2"" FNPT connection size. ",6672,1710
GNIT0770-0A02A,Series 4000,Duplex,73110.4,2064.25,4747.775,C/F,C/F,72,60,272.55,227.12,150,10,0,0,C/F,70,0,0,0,PVDF,5880,9588,C/F,"1-1/4""",5,0,0,0,"1-1/4"" FNPT","1-1/4"" FNPT",C/F,0,C/F,2355.936,0,"1-1/2"" FNPT",2445.36,0,3-Port,3734.4,2260.44,"PVDF, 4000 ml (64 GPH)",358.8,"Pressure gauge lsolator with a gauge, wetted material in PVDF, Max Pressure up to 200 PSI, with 1/2"" FNPT connection size. ",6672,1710
GNIT0788-0402A,Series 4000,Duplex,55626.9,2064.25,4747.775,C/F,C/F,90,75,340.69,283.91,370,26,3500,241,C/F,88,5592,5268,5268,316SS,5880,9588,"1-1/2""","1-1/4""",5,7.5,0,0,"1-1/2"" MNPT","1-1/2"" MNPT",4021-30D316DUP,7711.44,"Diaphragms, O-Rings, Disc valves assembly, Disc valve bushings, Disc valve Springs, and hydraulic oil.",2118.3,1134.72,"1-1/2"" FNPT",2118.576,1134.72,3-Port,1944,304.98,"PVC, 4000 ml (64 GPH)",289.248,"Pressure gauge Seal with a gauge, wetted material in 316SS, Max Pressure up to 300 PSI, with 1/2"" FNPT connection size. ",6672,1710
GNIT0788-0502A,Series 4000,Duplex,73110.4,2064.25,4747.775,C/F,C/F,90,75,340.69,283.91,370,26,3500,241,C/F,88,5592,5268,5268,Alloy 20,5880,9588,C/F,"1-1/4""",5,7.5,0,0,"1-1/2"" MNPT","1-1/2"" MNPT",4021-30DC20DUP,10024.872,"Diaphragms, O-Rings, Disc valves assembly, Disc valve bushings, Disc valve Springs, and hydraulic oil.",5994.72,2131.2,"1-1/2"" FNPT",5994.72,2131.2,3-Port,0,2939.4,"PTFE, 4000 ml (64 GPH)",0,"Pressure gauge Seal with a gauge, wetted material in Alloy 20, Max Pressure up to 300 PSI, with 1/2"" FNPT connection size. ",6672,1710
GNIT0788-0602A,Series 4000,Duplex,96926.25,2064.25,4747.775,C/F,C/F,90,75,340.69,283.91,370,26,3500,241,C/F,88,5592,5268,5268,Hast. C,5880,9588,C/F,"1-1/4""",5,7.5,0,0,"1-1/2"" MNPT","1-1/2"" MNPT",4021-30DHCDUP,11181.588,"Diaphragms, O-Rings, Disc valves assembly, Disc valve bushings, Disc valve Springs, and hydraulic oil.",7429.92,2822.4,"1-1/2"" FNPT",7429.92,2822.4,3-Port,0,2939.4,"PTFE, 4000 ml (64 GPH)",0,"Pressure gauge Seal with a gauge, wetted material in Hast C, Max Pressure up to 300 PSI, with 1/2"" FNPT connection size. ",6672,1710
GNIT0788-0802A,Series 4000,Duplex,55626.9,2064.25,4747.775,C/F,C/F,90,75,340.69,283.91,150,10,0,0,C/F,88,0,0,0,PVC,5880,9588,C/F,"1-1/4""",5,0,0,0,"1-1/4"" FNPT","1-1/4"" FNPT",C/F,0,C/F,1002.432,0,"1-1/2"" FNPT",1133.808,0,3-Port,878.4,304.98,"PVC, 4000 ml (64 GPH)",199.824,"Pressure gauge Isolator with a gauge, wetted material in PVC, Max Pressure up to 200 PSI, with 1/2"" FNPT connection size. ",6672,1710
GNIT0788-0A02A,Series 4000,Duplex,73110.4,2064.25,4747.775,C/F,C/F,90,75,340.69,283.91,150,10,0,0,C/F,88,0,0,0,PVDF,5880,9588,C/F,"1-1/4""",5,0,0,0,"1-1/4"" FNPT","1-1/4"" FNPT",C/F,0,C/F,2355.936,0,"1-1/2"" FNPT",2445.36,0,3-Port,3734.4,2260.44,"PVDF, 4000 ml (64 GPH)",358.8,"Pressure gauge lsolator with a gauge, wetted material in PVDF, Max Pressure up to 200 PSI, with 1/2"" FNPT connection size. ",6672,1710
GNIT0914-0402A,Series 4000,Duplex,55626.9,2064.25,4747.775,C/F,C/F,246,205,931.21,776.01,370,26,2000,138,C/F,140,5592,5268,5268,316SS,5880,9588,"1-1/2""","1-1/4""",5,7.5,0,0,"1-1/2"" MNPT","1-1/2"" MNPT",4021-30D316DUP,7711.44,"Diaphragms, O-Rings, Disc valves assembly, Disc valve bushings, Disc valve Springs, and hydraulic oil.",2118.3,1134.72,"1-1/2"" FNPT",2118.576,1134.72,3-Port,1944,442.98,"PVC, 10000 ml (160 GPH)",289.248,"Pressure gauge Seal with a gauge, wetted material in 316SS, Max Pressure up to 300 PSI, with 1/2"" FNPT connection size. ",6672,1710
